timestamp,site,TWB_C,wet_bulb_depression,wind_speed_rate,crowd_factor,crowd01,hour,diurnal_factor,wind_eff,wind_cool_factor,dust_penalty_c,stagnant_penalty_c,crowd_penalty_c,twb_eff_mean,risk_mean,risk_p95,pct_high,pct_extreme,alert_color,alert_action
2025-06-04 15:00:00,MUZDALIFAH,21.29473797823583,21.155262021764166,3.6,1.0,0.0,15,1.0465874281184537,3.6,0.9368443361476695,0.040424129788330765,3.2948573958661028e-06,0.0,23.98748951579191,22.47254369127125,23.996929520374124,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2025-06-04 18:00:00,HARAM,25.278650778726274,12.821349221273726,3.0999999999999996,1.3144032624634168,0.15720163123170838,18,1.155884572681199,2.8563374715908516,0.9426370533322075,0.029386072537623778,6.451749776325328e-05,0.18864195747805004,25.96924867146447,24.479576044920613,26.055223486344502,0.10714285714285714,0.03571428571428571,YELLOW,Extra water stations; increased medical presence
2025-06-04 18:00:00,MINA,25.278650778726274,12.821349221273726,3.0999999999999996,2.4410149529573264,0.7205074764786632,18,1.155884572681199,1.9832134114580717,0.9509070593512813,0.029386072537623778,0.0021151181691034986,0.8646089717743958,27.226521169222526,25.889891181390805,27.696883177415188,0.1111111111111111,0.044444444444444446,ORANGE,Mandatory rest periods; shade structures required
2025-06-04 18:00:00,ARAFAT,25.278650778726274,12.821349221273726,3.0999999999999996,1.0,0.0,18,1.155884572681199,3.0999999999999996,0.9406368490492585,0.029386072537623778,2.4345245520452305e-05,0.0,28.78959412528633,27.080553103416378,28.179802823871523,0.10638297872340426,0.0425531914893617,RED,Suspend outdoor rituals for elderly/medically vulnerable
2025-06-04 18:00:00,MUZDALIFAH,25.278650778726274,12.821349221273726,3.0999999999999996,1.0,0.0,18,1.155884572681199,3.0999999999999996,0.9406368490492585,0.029386072537623778,2.4345245520452305e-05,0.0,28.229371306619925,26.55358687650051,28.251509036352477,0.1111111111111111,0.037037037037037035,RED,Suspend outdoor rituals for elderly/medically vulnerable
2025-06-04 21:00:00,HARAM,23.237103090210088,11.762896909789912,1.5,1.280956106882202,0.14047805344110098,21,1.1738666487320324,1.3946414599191743,0.9579261452632353,0.010362982024556697,0.021726065681780406,0.16857366412932118,23.917621904649813,22.911315354984705,24.53742889074033,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-04 21:00:00,MINA,23.237103090210088,11.762896909789912,1.5,2.4633130566781363,0.7316565283390681,21,1.1738666487320324,0.9512576037456989,0.9645562562299281,0.010362982024556697,0.11299185466970091,0.8779878340068817,25.306568204371064,24.409608685235487,26.27105285994693,0.1111111111111111,0.044444444444444446,YELLOW,Extra water stations; increased medical presence
2025-06-04 21:00:00,ARAFAT,23.237103090210088,11.762896909789912,1.5,1.0,0.0,21,1.1738666487320324,1.5,0.9565488954649495,0.010362982024556697,0.014388967969673247,0.0,26.7958951176354,25.631583877768772,26.76840215953517,0.10638297872340426,0.0425531914893617,ORANGE,Mandatory rest periods; shade structures required
2025-06-04 21:00:00,MUZDALIFAH,23.237103090210088,11.762896909789912,1.5,1.0,0.0,21,1.1738666487320324,1.5,0.9565488954649495,0.010362982024556697,0.014388967969673247,0.0,26.227171459187293,25.087571890455454,26.842455775017477,0.1111111111111111,0.037037037037037035,ORANGE,Mandatory rest periods; shade structures required
2025-06-05 00:00:00,HARAM,22.38441995890121,10.06558004109879,0.75,1.0348721928436535,0.017436096421826752,0,1.09,0.743461463841815,0.9683203390168614,0.006317666805935081,0.2192916845583257,0.020923315706192103,23.07652551315045,22.345469008225106,23.87178911771193,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-05 00:00:00,MINA,22.38441995890121,10.06558004109879,0.75,2.2786470709339657,0.6393235354669828,0,1.09,0.5102536741998814,0.9733743762438501,0.006317666805935081,0.39179821036573,0.7671882425603794,24.541534745227125,23.888101074702224,25.632356559734855,0.1111111111111111,0.044444444444444446,YELLOW,Extra water stations; increased medical presence
2025-06-05 00:00:00,ARAFAT,22.38441995890121,10.06558004109879,0.75,1.4184663141238432,0.20923315706192158,0,1.09,0.6715375661017795,0.9697662643095711,0.006317666805935081,0.2679120100514861,0.2510797884743059,26.19377759905862,25.4018418503948,26.469605072032053,0.10638297872340426,0.0425531914893617,ORANGE,Mandatory rest periods; shade structures required
2025-06-05 00:00:00,MUZDALIFAH,22.38441995890121,10.06558004109879,0.75,1.0,0.0,0,1.09,0.75,0.9681930262786094,0.006317666805935081,0.2151531370959961,0.0,25.36596604957381,24.55915143401734,26.20208926049406,0.1111111111111111,0.037037037037037035,YELLOW,Extra water stations; increased medical presence
2025-06-05 03:00:00,HARAM,22.082863287140814,9.517136712859187,0.0,1.0348721928436535,0.017436096421826752,3,0.9534125718815463,0.0,1.0,0.003843802309727615,0.7046376623823059,0.020923315706192103,23.20200640912236,23.20200640912236,24.58074187872457,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-05 03:00:00,MINA,22.082863287140814,9.517136712859187,0.0,2.2786470709339657,0.6393235354669828,3,0.9534125718815463,0.0,1.0,0.003843802309727615,0.7046376623823059,0.7671882425603794,24.426060295729748,24.426060295729748,25.993477337476552,0.1111111111111111,0.044444444444444446,YELLOW,Extra water stations; increased medical presence
2025-06-05 03:00:00,ARAFAT,22.082863287140814,9.517136712859187,0.0,1.4184663141238432,0.20923315706192158,3,0.9534125718815463,0.0,1.0,0.003843802309727615,0.7046376623823059,0.2510797884743059,25.914950060071785,25.914950060071785,26.878029833994066,0.10638297872340426,0.0425531914893617,YELLOW,Extra water stations; increased medical presence
2025-06-05 03:00:00,MUZDALIFAH,22.082863287140814,9.517136712859187,0.0,1.0,0.0,3,0.9534125718815463,0.0,1.0,0.003843802309727615,0.7046376623823059,0.0,25.207539601888985,25.207539601888985,26.689828405050054,0.1111111111111111,0.037037037037037035,YELLOW,Extra water stations; increased medical presence
2025-06-05 06:00:00,HARAM,21.622049928846565,7.927950071153434,0.0,1.291285375517577,0.14564268775878852,6,0.844115427318801,0.0,1.0,0.003843802309727615,0.7046376623823059,0.17477122531054623,22.85036220422768,22.85036220422768,24.071042436906055,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-05 06:00:00,MINA,21.622049928846565,7.927950071153434,0.0,2.068046376897783,0.5340231884488915,6,0.844115427318801,0.0,1.0,0.003843802309727615,0.7046376623823059,0.6408278261386698,23.739435077155456,23.739435077155456,25.12716683673336,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2025-06-05 06:00:00,ARAFAT,21.622049928846565,7.927950071153434,0.0,1.4660566008281233,0.23302830041406164,6,0.844115427318801,0.0,1.0,0.003843802309727615,0.7046376623823059,0.27963396049687395,25.153390792960714,25.153390792960714,26.006065195294372,0.10638297872340426,0.0425531914893617,YELLOW,Extra water stations; increased medical presence
2025-06-05 06:00:00,MUZDALIFAH,21.622049928846565,7.927950071153434,0.0,1.0,0.0,6,0.844115427318801,0.0,1.0,0.003843802309727615,0.7046376623823059,0.0,24.469738918687554,24.469738918687554,25.782101355886077,0.1111111111111111,0.037037037037037035,YELLOW,Extra water stations; increased medical presence
2025-06-05 09:00:00,HARAM,22.76803105379379,13.931968946206212,2.1,1.0358531883726736,0.017926594186336797,9,0.8261333512679677,2.0811770761043467,0.9498735083260252,0.015361882538247369,0.0014306280409170388,0.021511913023604157,23.1440443053958,21.98391456121927,23.118705880064393,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-05 09:00:00,MINA,22.76803105379379,13.931968946206212,2.1,1.3357328238359942,0.16786641191799712,9,0.8261333512679677,1.923740267486103,0.9515505811363021,0.015361882538247369,0.0026812776913748048,0.20143969430159653,23.739227550358503,22.58907577127055,23.881442366510925,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2025-06-05 09:00:00,ARAFAT,22.76803105379379,13.931968946206212,2.1,2.549178614218193,0.7745893071090966,9,0.8261333512679677,1.2866812275354487,0.9594058430991019,0.015361882538247369,0.032976415994282346,0.9295071685309159,26.23492397442989,25.169939354328754,25.97057312023497,0.10638297872340426,0.0425531914893617,ORANGE,Mandatory rest periods; shade structures required
2025-06-05 09:00:00,MUZDALIFAH,22.76803105379379,13.931968946206212,2.1,1.0,0.0,9,0.8261333512679677,2.1,0.949678525608133,0.015361882538247369,0.0013270408641395373,0.0,24.878356255616556,23.626440688387806,24.846212875846547,0.1111111111111111,0.037037037037037035,YELLOW,Extra water stations; increased medical presence
2025-06-05 12:00:00,HARAM,22.101933132090956,18.348066867909047,1.8,1.0403245226693714,0.020162261334685683,12,0.91,1.781853964798783,0.9531388706286255,0.012621177404305503,0.004717511911759866,0.024194713601622817,22.515458578433147,21.460358761133364,22.714647859584176,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-05 12:00:00,MINA,22.101933132090956,18.348066867909047,1.8,1.064519236270994,0.03225961813549705,12,0.91,1.7709663436780527,0.9532640188617322,0.012621177404305503,0.004926208156788095,0.03871154176259645,22.98621747831411,21.911934051807506,23.338061317576912,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2025-06-05 12:00:00,ARAFAT,22.101933132090956,18.348066867909047,1.8,2.8710578518588346,0.9355289259294173,12,0.91,0.9580239666635245,0.9644423362226558,0.012621177404305503,0.1103910280596609,1.1226347111153008,26.089308341414597,25.161633487227114,26.048174938868126,0.10638297872340426,0.0425531914893617,ORANGE,Mandatory rest periods; shade structures required
2025-06-05 12:00:00,MUZDALIFAH,22.101933132090956,18.348066867909047,1.8,1.0,0.0,12,0.91,1.8,0.9529313624423154,0.012621177404305503,0.004389039119560323,0.0,24.425119476764575,23.275462380809593,24.62366437924447,0.1111111111111111,0.037037037037037035,YELLOW,Extra water stations; increased medical presence
2025-06-05 15:00:00,HARAM,32.03253391709145,12.717466082908551,2.1,1.0331227517310955,0.016561375865547734,15,1.0465874281184537,2.0826105553411747,0.9498586193295805,0.015361882538247369,0.0014224629556407247,0.01987365103865728,32.49701850264396,30.867573127249234,32.30516151393372,0.10714285714285714,0.03571428571428571,BLACK,Complete suspension of outdoor activities
2025-06-05 15:00:00,MINA,32.03253391709145,12.717466082908551,2.1,1.0276022931092466,0.013801146554623278,15,1.0465874281184537,2.0855087961176455,0.949828536578755,0.015361882538247369,0.0014060964307841463,0.01656137586554793,33.01817205608284,31.36160204453471,32.995874334055806,0.1111111111111111,0.044444444444444446,BLACK,Complete suspension of outdoor activities
2025-06-05 15:00:00,ARAFAT,32.03253391709145,12.717466082908551,2.1,2.9211196004035527,0.9605598002017763,15,1.0465874281184537,1.091412209788135,0.9622885648208126,0.015361882538247369,0.06866394444179441,1.1526717602421315,36.42248245211905,35.04893836606086,36.0662692439906,0.10638297872340426,0.0425531914893617,BLACK,Complete suspension of outdoor activities
2025-06-05 15:00:00,MUZDALIFAH,32.03253391709145,12.717466082908551,2.1,1.0,0.0,15,1.0465874281184537,2.1,0.949678525608133,0.015361882538247369,0.0013270408641395373,0.0,34.7015469534042,32.95531394703029,34.50058292158933,0.1111111111111111,0.037037037037037035,BLACK,Complete suspension of outdoor activities
2025-06-05 18:00:00,HARAM,20.81007180605892,20.789928193941076,2.1,1.0432476103388542,0.02162380516942708,18,1.155884572681199,2.0772950045721017,0.9499138631093315,0.015361882538247369,0.001452975958158344,0.025948566203312495,21.3253405759834,20.257236648654565,21.845047506174314,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-05 18:00:00,MINA,20.81007180605892,20.789928193941076,2.1,1.0360396752823786,0.018019837641189307,18,1.155884572681199,2.0810791704767513,0.9498745254750663,0.015361882538247369,0.0014311874142789772,0.021623805169427166,21.90024890919602,20.802488540408408,22.60751843042926,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2025-06-05 18:00:00,ARAFAT,20.81007180605892,20.789928193941076,2.1,2.9028948549095874,0.9514474274547937,18,1.155884572681199,1.1009802011724668,0.9621403242236432,0.015361882538247369,0.0662993629957098,1.1417369129457524,25.515002893315554,24.54901315634182,25.673392329356837,0.10638297872340426,0.0425531914893617,YELLOW,Extra water stations; increased medical presence
2025-06-05 18:00:00,MUZDALIFAH,20.81007180605892,20.789928193941076,2.1,1.0,0.0,18,1.155884572681199,2.1,0.949678525608133,0.015361882538247369,0.0013270408641395373,0.0,23.748070839571817,22.55303290096206,24.267275985310064,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2025-06-05 21:00:00,HARAM,23.878051637997633,13.121948362002367,2.1,1.0751419026373112,0.03757095131865562,21,1.1738666487320324,2.060550501115412,0.9500884837720064,0.015361882538247369,0.001553431021257843,0.045085141582386745,24.41990819574359,23.201073551545615,24.81388237951914,0.10714285714285714,0.03571428571428571,YELLOW,Extra water stations; increased medical presence
2025-06-05 21:00:00,MINA,23.878051637997633,13.121948362002367,2.1,1.0626182521977592,0.03130912609887959,21,1.1738666487320324,2.0671254175961766,0.9500198084708634,0.015361882538247369,0.0015131851268122651,0.03757095131865551,25.00062010044118,23.75108431947395,25.58447540155618,0.1111111111111111,0.044444444444444446,YELLOW,Extra water stations; increased medical presence
2025-06-05 21:00:00,ARAFAT,23.878051637997633,13.121948362002367,2.1,1.3246130193931844,0.16230650969659222,21,1.1738666487320324,1.9295781648185784,0.9514868545865425,0.015361882538247369,0.0026195936320497436,0.19476781163591064,27.624841003234923,26.28467307462134,27.415475332909057,0.10638297872340426,0.0425531914893617,ORANGE,Mandatory rest periods; shade structures required
2025-06-05 21:00:00,MUZDALIFAH,23.878051637997633,13.121948362002367,2.1,2.901090136723975,0.9505450683619876,21,1.1738666487320324,1.101927678219913,0.9621256870585522,0.015361882538247369,0.06606928217658666,1.1406540820343851,28.065453303729832,27.002493542460773,28.767608604688228,0.1111111111111111,0.037037037037037035,RED,Suspend outdoor rituals for elderly/medically vulnerable
2025-06-06 00:00:00,HARAM,22.108081292840303,10.991918707159698,1.25,1.2468520131504892,0.1234260065752446,0,1.09,1.1728587458904722,0.9610508510444695,0.008789554104474543,0.05078452309605928,0.14811120789029353,22.761339465109927,21.87480466385597,23.38966620407511,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-06 00:00:00,MINA,22.108081292840303,10.991918707159698,1.25,1.0049370402630098,0.002468520131504892,0,1.09,1.2484571749178095,0.9599479749625717,0.008789554104474543,0.03816436150438004,0.0029622241578058706,23.149808099200825,22.222611405599974,23.942807212619005,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2025-06-06 00:00:00,ARAFAT,22.108081292840303,10.991918707159698,1.25,1.0,0.0,0,1.09,1.25,0.959925897735407,0.008789554104474543,0.037940698542053425,0.0,25.43885972031251,24.41942025438608,25.476348719338116,0.10638297872340426,0.0425531914893617,YELLOW,Extra water stations; increased medical presence
2025-06-06 00:00:00,MUZDALIFAH,22.108081292840303,10.991918707159698,1.25,3.0,1.0,0,1.09,0.625,0.9707505097046594,0.008789554104474543,0.30203253503851635,1.2,26.37897866875397,25.607406988181264,27.254684637551968,0.1111111111111111,0.037037037037037035,ORANGE,Mandatory rest periods; shade structures required
2025-06-06 03:00:00,HARAM,21.111894660068856,10.638105339931142,1.0,1.2979085978062939,0.14895429890314693,3,0.9534125718815463,0.9255228505484265,0.9649940099981206,0.0074527674760533485,0.12335385062919926,0.1787451586837763,21.81118477844121,21.04766266215795,22.378134131696026,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-06 03:00:00,MINA,21.111894660068856,10.638105339931142,1.0,1.0215852004331254,0.010792600216562698,3,0.9534125718815463,0.9946036998917187,0.9638346563931135,0.0074527674760533485,0.09719033810962044,0.012951120259875238,22.097016187250922,21.297870004152063,22.8086008700088,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2025-06-06 03:00:00,ARAFAT,21.111894660068856,10.638105339931142,1.0,1.0,0.0,3,0.9534125718815463,1.0,0.9637461506155964,0.0074527674760533485,0.09536233761769404,0.0,24.08723528492724,23.213980284820792,24.142144709674128,0.10638297872340426,0.0425531914893617,YELLOW,Extra water stations; increased medical presence
2025-06-06 03:00:00,MUZDALIFAH,21.111894660068856,10.638105339931142,1.0,3.0,1.0,3,0.9534125718815463,0.5,0.973624689078917,0.0074527674760533485,0.4,1.2,25.135542277601036,24.472584534859287,25.915777509962144,0.1111111111111111,0.037037037037037035,YELLOW,Extra water stations; increased medical presence
2025-06-06 06:00:00,HARAM,20.713998802716787,9.186001197283211,0.5,1.3042937939235428,0.15214689696177142,6,0.844115427318801,0.46196327575955715,0.9745797410221966,0.005354280739427885,0.43037081496477375,0.18257627635412568,21.677359760153653,21.126315661095532,22.315965886130137,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-06 06:00:00,MINA,20.713998802716787,9.186001197283211,0.5,1.6774093164980988,0.3387046582490494,6,0.844115427318801,0.41532383543773765,0.9758139124524252,0.005354280739427885,0.46710066773016595,0.40644558989885926,22.36097519856343,21.82015069476182,23.174318652510028,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2025-06-06 06:00:00,ARAFAT,20.713998802716787,9.186001197283211,0.5,1.0,0.0,6,0.844115427318801,0.5,0.973624689078917,0.005354280739427885,0.4,0.0,23.66257852238145,23.038470656659094,23.868655506516763,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2025-06-06 06:00:00,MUZDALIFAH,20.713998802716787,9.186001197283211,0.5,2.155517923228715,0.5777589616143575,6,0.844115427318801,0.35556025959641063,0.9775157999681473,0.005354280739427885,0.5124412644605902,0.693310753937229,24.064312627002987,23.523245808268417,24.80610082591468,0.1111111111111111,0.037037037037037035,YELLOW,Extra water stations; increased medical presence
2025-06-06 09:00:00,HARAM,19.065703619512767,19.934296380487233,3.1,1.1528349192530498,0.07641745962652491,9,0.8261333512679677,2.9815529375788863,0.9415954274861388,0.029386072537623778,3.909937103991788e-05,0.09170095155182989,19.524538570972492,18.38421624220445,19.5091179344925,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-06 09:00:00,MINA,19.065703619512767,19.934296380487233,3.1,2.5283491925304977,0.7641745962652489,9,0.8261333512679677,1.9155293757888643,0.9516404206850977,0.029386072537623778,0.0027704924894889765,0.9170095155182986,20.76658334209167,19.762320107860255,21.054808720399656,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2025-06-06 09:00:00,ARAFAT,19.065703619512767,19.934296380487233,3.1,1.0,0.0,9,0.8261333512679677,3.1,0.9406368490492585,0.029386072537623778,2.4345245520452264e-05,0.0,21.584161490868567,20.302857654140958,21.08782850690516,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2025-06-06 09:00:00,MUZDALIFAH,19.065703619512767,19.934296380487233,3.1,1.0305669838506097,0.01528349192530487,9,0.8261333512679677,3.0763105875157777,0.9408265621875418,0.029386072537623778,2.6764896581878174e-05,0.018340190310365843,21.207092925677713,19.9521963312571,21.160599009462253,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2025-06-06 12:00:00,HARAM,19.814769671507293,23.785230328492705,3.1,1.4951851383798813,0.24759256918994066,12,0.91,2.7162315177555922,0.943839413532954,0.029386072537623778,0.00011299004167969999,0.29711108302792877,20.513371860539024,19.36132886643455,20.60338028576425,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-06 12:00:00,MINA,19.814769671507293,23.785230328492705,3.1,2.32049370234635,0.6602468511731749,12,0.91,2.076617380681579,0.9499209121018259,0.029386072537623778,0.0014569124033231905,0.7922962214078099,21.465934296755513,20.390939886291864,21.81206570901051,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2025-06-06 12:00:00,ARAFAT,19.814769671507293,23.785230328492705,3.1,1.0,0.0,12,0.91,3.1,0.9406368490492585,0.029386072537623778,2.4345245520452264e-05,0.0,22.58590838203481,21.24513769339246,22.109796498074623,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2025-06-06 12:00:00,MUZDALIFAH,19.814769671507293,23.785230328492705,3.1,1.0,0.0,12,0.91,3.1,0.9406368490492585,0.029386072537623778,2.4345245520452264e-05,0.0,22.15035621744019,20.83544127769159,22.16624906686902,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2025-06-06 15:00:00,HARAM,18.729767341287435,26.370232658712567,5.7,2.1469843254572085,0.5734921627286043,15,1.0465874281184537,4.065547336223478,0.9336271310569817,0.14200520216965906,5.117991694840997e-07,0.6881905952743251,19.987790239550556,18.661143257520333,20.074165673475655,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-06 15:00:00,MINA,18.729767341287435,26.370232658712567,5.7,1.885960910961465,0.4429804554807325,15,1.0465874281184537,4.437505701879912,0.9312376244621325,0.14200520216965906,1.1559576650259814e-07,0.531576546576879,20.35565798978655,18.955954590772457,20.558239409566934,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2025-06-06 15:00:00,ARAFAT,18.729767341287435,26.370232658712567,5.7,1.0,0.0,15,1.0465874281184537,5.7,0.9240672690807104,0.14200520216965906,7.409088169592379e-10,0.0,22.025023492003424,20.352603309694096,21.329526657312865,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2025-06-06 15:00:00,MUZDALIFAH,18.729767341287435,26.370232658712567,5.7,1.0,0.0,15,1.0465874281184537,5.7,0.9240672690807104,0.14200520216965906,7.409088169592379e-10,0.0,21.52409665710836,19.88971321736337,21.393308847686296,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2025-06-06 18:00:00,HARAM,18.979351345854063,22.170648654145936,3.5999999999999996,3.0,1.0,18,1.155884572681199,1.7999999999999998,0.9529313624423154,0.040424129788330765,0.004389039119560327,1.2,20.696669859986713,19.722505807695942,21.31536051012578,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-06 18:00:00,MINA,18.979351345854063,22.170648654145936,3.5999999999999996,1.2751028546554894,0.13755142732774472,18,1.155884572681199,3.352407430810059,0.9386739859952783,0.040424129788330765,8.870455920465108e-06,0.16506171279329365,20.236606286906753,18.995575886347865,20.779321587769957,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2025-06-06 18:00:00,ARAFAT,18.979351345854063,22.170648654145936,3.5999999999999996,1.0,0.0,18,1.155884572681199,3.5999999999999996,0.9368443361476695,0.040424129788330765,3.2948573958661087e-06,0.0,22.50131169927671,21.080226421360678,22.175044124559523,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2025-06-06 18:00:00,MUZDALIFAH,18.979351345854063,22.170648654145936,3.5999999999999996,1.0,0.0,18,1.155884572681199,3.5999999999999996,0.9368443361476695,0.040424129788330765,3.2948573958661087e-06,0.0,21.941088880610298,20.555384846712375,22.246461227873393,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2025-06-06 21:00:00,HARAM,18.21616350575153,19.28383649424847,1.0,2.6442066341922925,0.8221033170961463,21,1.1738666487320324,0.5889483414519269,0.9715425647781086,0.0074527674760533485,0.32958260281184026,0.9865239805153755,20.019578959158867,19.449873087759062,21.099100977571254,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-06 21:00:00,MINA,18.21616350575153,19.28383649424847,1.0,1.5544793718047423,0.27723968590237114,21,1.1738666487320324,0.8613801570488144,0.9661176430025005,0.0074527674760533485,0.15255352250546128,0.33268762308284533,19.776979862275727,19.10688917024974,20.971346579589547,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2025-06-06 21:00:00,ARAFAT,18.21616350575153,19.28383649424847,1.0,1.0,0.0,21,1.1738666487320324,1.0,0.9637461506155964,0.0074527674760533485,0.09536233761769404,0.0,21.85301868827636,21.06076264015703,22.206134558096743,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2025-06-06 21:00:00,MUZDALIFAH,18.21616350575153,19.28383649424847,1.0,1.0,0.0,21,1.1738666487320324,1.0,0.9637461506155964,0.0074527674760533485,0.09536233761769404,0.0,21.28429502982826,20.512657403563654,22.280745367014728,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2025-06-07 00:00:00,HARAM,18.908305353831,16.341694646169,1.55,2.5474535574371284,0.7737267787185642,0,1.09,0.9503617464931128,0.9645713753452082,0.010709534262131823,0.11334001241486942,0.928472134462277,20.40639992214908,19.68342923875169,21.20384002421503,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-07 00:00:00,MINA,18.908305353831,16.341694646169,1.55,1.6189814229748516,0.3094907114874258,0,1.09,1.3101446985972451,0.9590779385492952,0.010709534262131823,0.03013352375310805,0.37138885378491093,20.31234793222502,19.481124781934408,21.199761511764773,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2025-06-07 00:00:00,ARAFAT,18.908305353831,16.341694646169,1.55,1.0,0.0,0,1.09,1.55,0.9559163077628435,0.010709534262131823,0.011819225354618445,0.0,22.214882288273433,21.235568254392533,22.28808195172054,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2025-06-07 00:00:00,MUZDALIFAH,18.908305353831,16.341694646169,1.55,1.0,0.0,0,1.09,1.55,0.9559163077628435,0.010709534262131823,0.011819225354618445,0.0,21.690909400218423,20.734694025875154,22.35679934820538,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2025-06-07 03:00:00,HARAM,15.512884362591905,16.087115637408097,0.0,2.5474535574371284,0.7737267787185642,3,0.9534125718815463,0.0,1.0,0.003843802309727615,0.7046376623823059,0.928472134462277,17.53957630332954,17.53957630332954,18.918311772931748,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2025-06-07 03:00:00,MINA,15.512884362591905,16.087115637408097,0.0,1.6189814229748516,0.3094907114874258,3,0.9534125718815463,0.0,1.0,0.003843802309727615,0.7046376623823059,0.37138885378491093,17.460281982405373,17.460281982405373,19.027699024152174,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
